pk,title,overview,release_date,poster_path,vote_average,popularity,key
45,스파이더맨: 파 프롬 홈,"어벤져스 멤버들과 타노스와의 대접전을 마친 뒤, 지난 5년 동안 사라졌던 사람들이 동시에 돌아왔다. 아이언맨이 떠난 채 한동안 지구를 구할 히어로가 공석인 상황을 수습할 히어로는 현재 스파이더맨 피터 파커뿐이다. 친구들과의 유럽 현장학습 도중 닉 퓨리의 부름을 받게 된 피터는 미스테리오라는 정체 모를 히어로와 힘을 합쳐 엘리멘탈이라는 괴생명체를 무찔러야 하는 상황에 처한다. 그런데 피터는 지구를 구하는 일보다 MJ에게 멋지게 고백할 계획이 우선인데...",2019-06-28,/742vR63T1AcXzYwHypQpzZd89vh.jpg,7.5,79.691,HhfaZusbboc
46,어벤져스: 에이지 오브 울트론,"토니 스타크는 뉴욕전쟁 때와 같은 사태가 벌어지지 않도록 한때 가동하려다 중단된 휴면 상태의 평화 유지 프로그램을 작동 시키려 한다. 배너 박사와 함께 지구를 지킬 최강의 인공지능 울트론을 탄생시키게 되지만, 울트론은 예상과 다르게 지배를 벗어나 폭주하기 시작하고 어벤져스는 지구의 운명이 걸린 거대한 시험대에 오르게 된다. 울트론이 자신을 복제해 위협을 가하자 이를 저지하기 위해 아이언맨, 캡틴 아메리카, 토르, 헐크, 블랙위도우, 호크아이 등으로 구성된 어벤져스와 새로 합류하게 되는 퀵 실버, 스칼렛 위치 남매와 불안한 동맹을 맺는다.",2015-04-22,/sTUiA9zY6O4qFlmRC69nG6dngTh.jpg,7.3,73.824,5CvD85mdchU
47,아이언맨,"천재적인 두뇌와 재능으로 세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 억만장자 토니 스타크. 아프가니스탄에서 자신이 개발한 신무기 발표를 성공리에 마치고 돌아가던 그는 게릴라군의 갑작스런 공격에 의해 가슴에 치명적인 부상을 입고 게릴라군에게 납치된다. 가까스로 목숨을 건진 그에게 게릴라군은 자신들을 위한 강력한 무기를 개발하라며 그를 위협한다. 그러나 그는 게릴라군을 위한 무기 대신, 탈출을 위한 무기가 장착된 철갑수트를 몰래 만드는 데 성공하고, 그의 첫 수트인 Mark 1를 입고 탈출에 성공한다.",2008-04-30,/318YNPBDdt4VU1nsJDdImGc8Gek.jpg,7.6,77.07,hgCmHTDMZig
48,헝거게임: 모킹제이,"헝거게임이 끝나고 캣니스의 고향인 12구역이 캐피톨의 폭격으로 파괴되자 그녀는 절망감으로 괴로워한다. 12구역의 생존자들이 13구역에 있다는 것을 알게 된 캣니스는 반정부 세력의 중심이 된다. 어떤 공격도, 어떤 감시도 피할 수 있는 전설의 13구역을 다스리는 대통령 코인은 캣니스에게 혁명의 불꽃이자 반군의 상징인 모킹제이가 되어달라고 부탁하고, 모두의 희망이 된 캣니스는 이제 세상을 구할 반격을 시작한다.",2014-11-19,/r5UG5tSXpHIFFcpx4rvi6ZnJroj.jpg,6.8,76.719,LZagBiVVo84
49,드래곤볼 Z: 단 혼자만의 최종결전,"버독은 프리저의 명령에 따라 동료 넷과 함께 행성 카낫사를 침공하여 멸망시킨 후 쉬고 있다가 최후로 살아남은 카낫사인 토오로에게 기습당한 후 일종의 예지 능력을 얻게 된다. 토오로는 버독에게 '네게 미래를 볼 수 있는 환상의 주먹을 날렸다', '너희들은 우리들처럼 멸망할 운명이다'라는 말을 남기며 버독 일행의 공격을 받고 쓰러졌다. 그 직후 갑자기 버독은 머리에 통증을 느끼며 쓰러진다. 그 후 회복장치 속에서 치료를 받으며 계속 행성 베지터가 멸망하는 미래와 아직 갓난아기인 자기 아들 카카로트의 미래를 보게 된다. 본인은 그 의미도 잘 이해하지 못하고 그냥 이상한 꿈 정도로 여기고 있다가 앞서 동료들이 정벌하러 간 미트 별로 따라갔다가 동료들의 죽음을 목도하고 거기서 아직 살아남은 토마로부터 프리저가 사이어인을 말살시키려고 한다는 것을 알게 되는데...",1990-10-17,/qcMsPK06qHWIsGzr58NIw1ccBBj.jpg,7.5,82.443,A2gpattMh34
50,에브리씽 에브리웨어 올 앳 원스,"남편과 세탁소를 운영하며 근근히 살아가고 있는 이민자 이블린 왕. 20대 시절 남편과 순수한 사랑을 불태우며 모든 것을 뒤로 하고 미국으로 이민을 떠났지만, 50대가 된 지금은 세탁소 운영 등 온갖 일로 허덕이며 단란했던 가족과도 삐그덕거리는 등 고달프게 살고 있다. 세무조사를 받던 중 자신이 멀티버스의 여러 다른 자신들과 연결되어 있음을 알게 되고, 강력한 악의 기운으로부터 모든 우주와 가족을 구해내기 위한 모험에 나서게 되는데...",2022-03-24,/aCW0sC55bFnOaUBP2eUGryvAJXf.jpg,7.8,84.473,97uBxiR9qLA
51,드래곤볼 Z: 불타올라라!! 열전 열전 초격전! (구극장판 8기),"셀게임이 시작되기 며칠 전, 계왕은 대계왕에게서 전설의 초사이어인이 남쪽 은하를 습격하고 북쪽 은하를 노리고 있다는 말을 듣고 두려움에 빠진다.  한편, 한가롭게 벚꽃놀이 중이던 베지터 일행 앞에 파라가스라는 사이어인이 나타나 신 혹성 베지터를 건설해서 베지터를 왕으로 추대하고 싶다며 초대를 하는데...",1993-03-06,/pYfYIdlGN5ni1zhh0Xc7Y1sf0x6.jpg,7.3,74.421,61dVyIHK0NM
52,인피니트,"한 남자는 자신의 환각이 실제로 전생에서 온 환영이라는 것을 알게 된다. 2009년 출간한 에릭 메이크란츠 《The Reincarnationist Papers》 원작으로 제작된 영화로  수십 세기 환생하며 불멸에 가까운 집단 ""인피니트""를 그리는 이야기.",2021-09-09,/oMjmJGLwL6PtGzZew81ovx2TGGe.jpg,6.6,72.822,a3RDnD9YVxA
53,프리 가이,"평범한 직장, 절친 그리고 한 잔의 커피.  평화로운 일상 속 때론 총격전과 날강도가 나타나는 버라이어티한 ‘프리시티’에 살고 있는 ‘가이’. 그에겐 뭐 하나 부족한 것이 없었다. 우연히 마주친 그녀에게 한눈에 반하기 전까지는…  갖은 노력 끝에 다시 만난 그녀는 ‘가이’가 비디오 게임 ‘프리시티’에 사는 배경 캐릭터이고, 이 세상은 곧 파괴될 거라 경고한다. 혼란에 빠진 ‘가이’ 그러나 그는 ‘프리시티’의 파괴를 막기 위해 더 이상 배경 캐릭터가 아닌, 히어로가 되기로 결심한다.",2021-08-11,/sEYyQ4lW43jg77yTiTSRUNVdtMc.jpg,7.6,83.998,h70Azokew7Y
54,블레이드 러너 2049,"인간과 리플리컨트가 혼재된 2049년. 인간의 통제를 벗어난 리플리컨트를 쫓는 블레이드 러너 K는 임무 수행 도중 약 30년 전 여자 리플리컨트의 유골을 발견하고 충격적으로 출산의 흔적까지 찾아낸다. 리플리컨트가 출산까지 가능하다는 사실이 알려지면사회에 큰 혼란이 야기되므로 이를 덮으려는 경찰 조직과, 그 비밀의 단서를 찾아내 더욱 완벽한 리플리컨트를 거느리고 세상을 장악하기 위해 K를 쫓는 니안더 월레스. 리플리컨트의 숨겨진 진실에 접근할수록 점차 정체성의 혼란을 겪게 되는 K는 과거 블레이드 러너였던 릭 데커드를 만나 전혀 상상치 못한 진실을 마주하게 되는데...",2017-10-04,/jSIih1du6oqWEfO9dL6vZMxFGMh.jpg,7.5,89.326,XWYee1gN44E
55,캡틴 아메리카: 시빌 워,"어벤져스가 벌인 전투로 많은 사람들이 불의의 사고를 당하는 등 부수적인 피해가 일어나자 정부는 슈퍼히어로 등록제를 추진하려 한다. 어벤져스의 독자적인 판단에 맡기기보다 직접 관리, 감독하겠다는 게 정부의 속내. 아이언맨은 정부의 방침을 따라야 한다는 입장인 반면, 캡틴 아메리카는 정부의 감시 없이 자유롭게 지구를 지켜야 한다고 주장한다. 어벤져스 내부는 캡틴 아메리카(윈터 솔져, 팔콘, 호크아이, 스칼렛 위치, 앤트맨)와 아이언맨(블랙위도우, 워머신, 블랙 팬서, 비전, 스파이더맨) 두 입장으로 나뉘어 대립하게 되는데...",2016-04-27,/vaMRzME3Dt73robEjOtDw4SPJGA.jpg,7.4,70.818,_MTXJMeT1vY
56,지오스톰,"가까운 미래, 기후변화로 인해 지구에 갖가지 자연재해가 속출한다.  세계 정부 연합은 더 이상의 재난을 예방하기 위해  세계 인공위성 조직망을 통해 날씨를 조종할 수 있는 '더치보이 프로그램'을 개발한다.  하지만 프로그램에 문제가 생기면서 두바이의 쓰나미와 홍콩의 용암 분출, 리우의 혹한, 모스크바의 폭염까지,  세계 곳곳에서 일어날 수 없는 기상이변이 일어나는데...",2017-10-13,/cBvjpQEzceaEyTwpXONvAhdH8Zl.jpg,6.1,68.47,3qHVn0kcJ6I
57,스페이스 잼: 새로운 시대,"농구를 하기 싫다며 투정하는 아들이 갑자기 사라지고, 매트릭스 같은 공간으로 빨려 들어간 아빠 킹 제임스 앞에 나타난 도메인의 왕은 아들을 만나려면 자신과의 농구 경기에서 이겨야 한다는 것! 워너 3000 엔터테인먼트 서버버스의 ‘툰 월드’에 떨어진 킹 제임스는 아들을 되찾기 위해 루니 툰 캐릭터들과 드림팀을 결성, 군 스쿼드와 시합을 펼치는데… 놀랄 준비 완료? 지금부터 게임의 룰이 바뀐다, 레디 플레이어 원!",2021-07-08,/bWgZVEUc3V2Yd1Tz4jdsy6jULv4.jpg,6.9,70.844,rp0fu71y3eA
58,리얼 스틸,"치열한 로봇 파이터들의 세계를 그려낸 블록버스터  로봇 파이터의 불가능한 도전이 시작된다!  2020년, 관중들의 뜨거운 열기로 가득 찬 복싱 경기장. 링 위에서 숨 막히는 승부를 펼치는 이들은 무려 900kg에 2m 50cm가 넘는 거대한 로봇 파이터들이다.  인간이 아닌 로봇 파이터들이 사각의 링을 지배하는 시대! 챔피언 타이틀 도전에 실패한 전직 복서 출신 찰리 켄튼(휴 잭맨)은 지하의 복싱 세계를 전전하며 삼류 프로모터로 살아가고 있다. 겨우 번 돈으로 구입한 고철 덩어리를 로봇 파이터로 만들어 지하의 복싱 세계를 벗어나 재기하려는 찰리는 어느 날 존재도 모르고 지낸 아들 맥스(다코다 고요)의 소식을 접하고 임시 보호를 맡게 된다. 어쩔 수 없이 한 팀이 된 그들은 맥스가 우연히 발견한 고철 로봇 ‘아톰’을 최고의 파이터로 키워내기 위한 훈련을 시작한다.  오직 승자와 패자만이 존재하는 무자비한 사각의 링 위, 이제 더 이상 물러날 곳이 없는 찰리와 맥스, 그리고 ‘아톰’의 불가능한 도전이 시작된다!",2011-09-28,/lbN080kn6nzq978jqsdgxci9llR.jpg,7,65.073,4u9Rl4uLsto
59,콰이어트 플레이스 2,"실체를 알 수 없는 괴생명체의 공격으로 일상의 모든 것이 사라진 세상, 아이들 대신 죽음을 선택한 아빠의 희생 이후 살아남은 가족들은 위험에 노출된다. 갓 태어난 막내를 포함한 아이들과 함께 소리 없는 사투를 이어가던 엄마 에블린은 살아남기 위해 새로운 은신처를 찾아 집 밖을 나서지만, 텅 빈 고요함으로 가득한 바깥은 더 큰 위험이 도사리고 있다. 이들은 과연 고요함으로 가득한 세상 속을 무리 없이 걸어나갈 수 있을까.",2021-05-21,/6DoKA0l2TaHvw9BbP6YbMuAnxV3.jpg,7.5,63.86,lOH_wxRoWUc
60,시크릿 헤드쿼터스,방과 후 시간을 보내는 동안 찰리와 그의 친구들은 그의 집 아래에 숨겨져 있는 세계에서 가장 강력한 슈퍼히어로의 본부를 발견한다. 악당이 공격하면 팀을 이뤄 본부를 지키고 세상을 구해야 한다.,2022-08-12,/1vWUX8n6sZ1P0BFpfzwtMgIPdfj.jpg,6.7,77.093,8THIILeZJ8U
61,마녀 Part 2: The Other One,"자윤이 사라진 뒤, 정체불명의 집단의 무차별 습격으로 마녀 프로젝트가 진행되고 있는 아크가 초토화된다. 그곳에서 홀로 살아남은 소녀는 생애 처음 세상 밖으로 발을 내딛고 우연히 만난 경희의 도움으로 농장에서 지내며 따뜻한 일상에 적응해간다. 한편, 소녀가 망실되자 행방을 쫓는 책임자 장과 마녀 프로젝트의 창시자 백총괄의 지령을 받고 제거에 나선 본사 요원 조현, 경희의 농장 소유권을 노리는 조직의 보스 용두와 상해에서 온 의문의 4인방까지 각기 다른 목적을 지닌 세력이 하나 둘 모여들기 시작하면서 소녀 안에 숨겨진 본성이 깨어나는데…",2022-06-15,/cah6iIYQBctvCmBjsKGb1NCiygr.jpg,7.1,65.626,4ucI6U9yfdM
62,채피,"2016년, 매일 300건의 범죄가 폭주하는 요하네스버그. 도시의 치안을 책임지는 세계 최초의 로봇 경찰 ‘스카우트’ 군단을 설계한 로봇 개발자 ‘디온(데브 파텔)’은 폐기된 스카우트 22호에 고도의 인공지능을 탑재하여 스스로 생각하고 느낄 수 있는 성장하는 로봇 ‘채피’를 탄생시킨다.  한편, 진화하는 로봇에 맞서 인간의 힘으로 로봇을 통제하고 싶은 무기 개발자 ‘빈센트 (휴 잭맨)’는 눈엣가시 ‘채피’를 제거하기 위한 음모를 꾸미게 되고, 예상을 뛰어넘는 속도로 성장하던 ‘채피’는 어느새 인류를 위협하는 대상으로 몰리게 되는데… 생존을 꿈꾸는 로봇 ‘채피’와 로봇을 통제하려는 ‘인간’의 대결이 시작된다!",2015-03-04,/hcGym66raZDzDIGjdkVDoQZvLks.jpg,6.8,70.772,B3QwXeokQic
63,고질라: 킹 오브 몬스터,"고질라의 샌프란시스코 공격으로 인해 아들을 잃은 상처로 엠마와 마크, 딸 매디슨 가족은 슬픔 속에 살고 있다. 미지의 생물을 연구하는 모나크 소속 과학자인 엠마는 또 다른 공격에 대비해 거대 괴수와 소통하는 주파수를 발견한다. 그러나 괴수들을 조종해 지구를 초토화 시키려는 테러 세력에게 딸 매디슨과 납치되고, 주파수로 모스라, 로단, 기도라 등 고대 괴수들이 하나 둘 깨어난다. 역대급 재난 상황에서 인류의 생존 자체조차 불투명해지고, 여기에 강력한 고질라의 등장으로 괴수들의 대결은 새로운 국면을 맞이한다. 또 다시 최악의 위기를 맞은 가족들은 어떻게든 함께 위험을 헤쳐나가야만 하는데...",2019-05-29,/ge8zQ874jsZBcsYxn7yV5EMHV10.jpg,6.7,72.662,sYWXnbHekLs
64,터미네이터 제니시스,"인간 저항군의 리더 존 코너의 탄생을 막기 위해 스카이넷은 터미네이터를 과거로 보내고, 이를 저지하기 위해 부하 카일 리스가 뒤를 따른다. 젊은 사라 코너와 그녀를 보호하고 있던 T-800은 로봇과의 전쟁을 준비하며 이미 그들을 기다리고 있었다. 시간의 균열로 존 코너 역시 과거로 오지만 그는 나노 터미네이터 T-3000으로 변해있었던 것. 이제 인류는 인간도 기계도 아닌 그 이상의 초월적인 존재, 사상 최강의 적에 맞서 전쟁을 벌여야만 한다.",2015-06-23,/bzcw6IyAbX3DbXrzPXx7ZgLXalr.jpg,5.9,69.886,DKDT4ruL2DE
65,미래전투,"지구의 오염과 온난화 문제로 인한 2055 년 쯤 운석 충돌로 지구를 정화하면서 모든 생명을 죽이고 빠르게 성장하는 촉수 식물인 판도라 그리고 판도라를 죽여서 지구를 구하기 위한 임무를 받은 엘리트 군대들 외계인 생물과 싸우는 동안, 그들은 놀라운 음모를 발견하게 되는데!",2022-08-05,/clHcc3eKQ1G8viynMQgfF5btLuW.jpg,7.3,62.664,NN9xmn_IVfM
66,드래곤볼 Z: 용권폭발!! 손오공이 안 하면 누가 하랴! (구극장판 13기),"그레이트 사이어맨으로 변신해 악당들을 물리치는 손오반과 비델. 어느 날 랜드 타워에 올라가 소동을 벌이던 호이를 만나 전설의 용사 타피온에 관한 얘기를 듣는다. 호이는 1천 년 전, 코나츠 별을 구한 전설의 용사 타피온이 오르골 속에 봉인되어 있는데, 신룡에게 부탁해 봉인을 풀어달라고 한다. 손오공 일행은 호이의 말을 믿고 신룡에게 부탁해서 전설의 용사 타피온을 부활시킨다.  하지만 호이는 타피온이 봉인하고 있는 환마인 힐데건을 부활시켜 우주를 지배하려고 했던 마도사였던 것. 결국 힐데건은 부활하여 사람들을 해치고, 손오공과 일행은 힐데건을 없애기 위해 맞서 싸우는데...",1995-07-15,/3UwYKS0w6V375bYsYftuaCciFwn.jpg,7.2,68.538,52VKPAbEWug
